GeneID	CAZy
PBMDCECB_68815	GT2
PBMDCECB_68853	GT2
PBMDCECB_68903	GH51
PBMDCECB_68939	GH23
PBMDCECB_69063	GH2
PBMDCECB_69135	GH36
PBMDCECB_69213	GH36
PBMDCECB_69242	GH13
PBMDCECB_69396	CBM62
PBMDCECB_69401	GH94
PBMDCECB_69468	CBM48
PBMDCECB_69474	GT28
PBMDCECB_69505	GH5_4
PBMDCECB_69564	GT3-GT35
PBMDCECB_69787	GT8-GT8
PBMDCECB_69847	GT4
PBMDCECB_69898	GT4
PBMDCECB_69905	GH73
PBMDCECB_69937	GT4
PBMDCECB_69987	GT2
PBMDCECB_69992	GT4
PBMDCECB_70011	GH43_32-CBM66
PBMDCECB_70037	GT2
PBMDCECB_70062	GH23-CBM50
PBMDCECB_70091	GT4
PBMDCECB_70211	GH23
PBMDCECB_70401	GT4
PBMDCECB_70429	CBM13
PBMDCECB_70457	GT4
PBMDCECB_70490	GT51
PBMDCECB_70507	GT4-GT4
PBMDCECB_70510	GT2
PBMDCECB_70589	GH13_11
PBMDCECB_70612	GH30_3
PBMDCECB_70613	GH33
PBMDCECB_70616	GT5
PBMDCECB_70617	GT1
PBMDCECB_70727	GH43_5-CBM35
PBMDCECB_70728	GH43_29
PBMDCECB_70821	GT51
PBMDCECB_70854	CBM48-GH13_9
PBMDCECB_70855	GT5
PBMDCECB_70873	GT4
PBMDCECB_70876	GT2
PBMDCECB_70959	GT2
PBMDCECB_70961	GH3
PBMDCECB_70964	GH1
PBMDCECB_71059	GT4
PBMDCECB_71078	GT111
PBMDCECB_71080	GT2
PBMDCECB_71245	GT51
PBMDCECB_71285	GT4
PBMDCECB_71287	GT4
PBMDCECB_71453	CBM48-GH13_8
PBMDCECB_71476	GH88
PBMDCECB_71477	GH28
PBMDCECB_71478	PL35
PBMDCECB_71544	COH1
PBMDCECB_71555	GT4
PBMDCECB_71609	GT2
PBMDCECB_71611	GH24
PBMDCECB_71693	GH32
PBMDCECB_71740	GH1
PBMDCECB_71804	GT51
PBMDCECB_71856	GH3
PBMDCECB_71908	GH10
PBMDCECB_71934	GT2
PBMDCECB_71944	GT5
PBMDCECB_72006	GH92-GH28
PBMDCECB_72008	GH9
PBMDCECB_72022	GT4
PBMDCECB_72031	GT4
PBMDCECB_72085	CBM48-GH13_8
PBMDCECB_72086	GT2
PBMDCECB_72120	GH106
PBMDCECB_72122	GT2
PBMDCECB_72247	CBM4-GH9
PBMDCECB_72285	CBM51
PBMDCECB_72286	GT1
PBMDCECB_72390	GH95
PBMDCECB_72454	GH43_10
PBMDCECB_72484	GT4
PBMDCECB_72533	GT51
PBMDCECB_72565	GH43_10-CBM6
PBMDCECB_72566	GH5
PBMDCECB_72567	GH43_16-CBM6-CBM6
PBMDCECB_72577	GH3
PBMDCECB_72578	GH3
PBMDCECB_72839	GH2
PBMDCECB_72852	GH23
PBMDCECB_72886	GH1
PBMDCECB_72992	GH77
PBMDCECB_73001	GT2
PBMDCECB_73064	CBM62
PBMDCECB_73176	GH65
PBMDCECB_73242	GH3
PBMDCECB_73263	GH3
PBMDCECB_73484	GT2
PBMDCECB_73485	CBM51
PBMDCECB_73490	GH3
PBMDCECB_73509	CBM50-CBM50
PBMDCECB_73558	GT4
PBMDCECB_73573	GH139
PBMDCECB_73606	GH109
PBMDCECB_73621	GH13_28-CBM26-CBM26
PBMDCECB_73671	GT4
PBMDCECB_73672	GT2
PBMDCECB_73673	GT4
PBMDCECB_73816	GH51
PBMDCECB_73829	CBM48
PBMDCECB_73849	GH127
PBMDCECB_73853	GH43_12
PBMDCECB_73892	GH73-CBM50-CBM50
PBMDCECB_73914	GH4
PBMDCECB_73924	GT2
PBMDCECB_73931	GT2
PBMDCECB_74076	GH154
PBMDCECB_74184	GT8
PBMDCECB_74185	GT8
PBMDCECB_74187	GT4
PBMDCECB_74188	GT4
PBMDCECB_74193	GT4
PBMDCECB_74194	GT2
PBMDCECB_74277	GH97
PBMDCECB_74379	GH77
PBMDCECB_74423	GH23
PBMDCECB_74478	GT2
PBMDCECB_74494	CBM48-GH13_11
PBMDCECB_74536	GH92
PBMDCECB_74558	GH77
PBMDCECB_74594	GH30_2
PBMDCECB_74597	GH13
PBMDCECB_74609	GT2
PBMDCECB_74612	GT4
PBMDCECB_74617	GH106
PBMDCECB_74647	GH3
PBMDCECB_74701	GH10
PBMDCECB_74833	GH20
PBMDCECB_74852	CBM6
PBMDCECB_74923	GH36
PBMDCECB_74962	GH25
PBMDCECB_74985	GH105-CBM72
PBMDCECB_74988	GH57
PBMDCECB_75036	GH94
PBMDCECB_75041	GT2
PBMDCECB_75174	DOC
PBMDCECB_75276	GT4
PBMDCECB_75277	GT4
PBMDCECB_75278	GT2
PBMDCECB_75357	CBM20-GH77
PBMDCECB_75414	GH2
PBMDCECB_75443	GH18
PBMDCECB_75510	GH53-CBM61
PBMDCECB_75593	GH53-CBM72
PBMDCECB_50576	GH108
PBMDCECB_51433	GT4
PBMDCECB_51494	GH4
PBMDCECB_51500	GH4
PBMDCECB_51875	GT5
PBMDCECB_52002	GH1
PBMDCECB_52171	GT51
PBMDCECB_52228	GH63
PBMDCECB_52585	GH23
PBMDCECB_53051	GT83
PBMDCECB_53637	GH92
PBMDCECB_54199	GH1
PBMDCECB_54303	GH32
PBMDCECB_54596	GT14
PBMDCECB_55144	GT5
PBMDCECB_55343	GH4
PBMDCECB_55623	GT4
PBMDCECB_55626	GT4
PBMDCECB_55627	GT2
PBMDCECB_56072	GT2
PBMDCECB_56073	GT8
PBMDCECB_56075	GT25
PBMDCECB_56076	GT9
PBMDCECB_56077	GT8
PBMDCECB_56079	GT8
PBMDCECB_56391	GH94
PBMDCECB_56795	GT4
PBMDCECB_56796	GT2
PBMDCECB_56797	GT2
PBMDCECB_56809	GH5_52
PBMDCECB_57449	GH1
PBMDCECB_58762	GT83
PBMDCECB_59582	GH13_31
PBMDCECB_59761	GH51
PBMDCECB_60829	GH3
PBMDCECB_60830	GH3
PBMDCECB_61187	GT8
PBMDCECB_61188	GT4
PBMDCECB_61189	GT8
PBMDCECB_61190	GT8
PBMDCECB_61192	GT73
PBMDCECB_61193	GT9
PBMDCECB_61541	PL8
PBMDCECB_62021	GH3
PBMDCECB_62423	CBM48-GH13_11
PBMDCECB_62424	CBM48-GH13_9
PBMDCECB_62917	GT35
PBMDCECB_62918	GT5
PBMDCECB_63087	GH36
PBMDCECB_63091	GH13_18
PBMDCECB_63984	GT20
PBMDCECB_64133	GT2
PBMDCECB_64493	GH5_52
PBMDCECB_65420	GT83
PBMDCECB_66704	GH97
PBMDCECB_66706	GH145
PBMDCECB_66707	GH154
PBMDCECB_67056	GT2
PBMDCECB_67430	GH36
PBMDCECB_68126	GH3
PBMDCECB_68269	GT2
PBMDCECB_68425	GH13_14
PBMDCECB_68567	GT30
PBMDCECB_68766	GH8
PBMDCECB_69025	GT51
PBMDCECB_69132	GH77
PBMDCECB_69133	GT35
PBMDCECB_69492	GH13_18
PBMDCECB_69911	GH37
PBMDCECB_70887	GT2
PBMDCECB_71088	GT28
PBMDCECB_71808	GH1
PBMDCECB_72240	GH25-CBM50-CBM50-CBM50
PBMDCECB_73641	GH3
PBMDCECB_75246	GH153
PBMDCECB_75247	GT2
PBMDCECB_75437	GT4
PBMDCECB_75439	GT4
PBMDCECB_75507	GH1
PBMDCECB_50586	GH3
PBMDCECB_50789	GT4
PBMDCECB_50837	GT4
PBMDCECB_50849	GH36
PBMDCECB_50850	GH130
PBMDCECB_50989	GH43_8
PBMDCECB_51175	GT3-GT35
PBMDCECB_51368	GH3
PBMDCECB_51369	GH78
PBMDCECB_51406	GH109
PBMDCECB_51417	CBM48-GH13_11
PBMDCECB_51431	GT4
PBMDCECB_51517	GH94
PBMDCECB_51518	GH94
PBMDCECB_51769	GT3
PBMDCECB_51831	GT5
PBMDCECB_51848	CBM51
PBMDCECB_51897	GH3
PBMDCECB_52188	GH77
PBMDCECB_52424	GH31
PBMDCECB_52474	GH133
PBMDCECB_52500	GT5
PBMDCECB_52518	GT4
PBMDCECB_52521	GT4
PBMDCECB_52678	GH2
PBMDCECB_52937	GT5
PBMDCECB_53020	GT2
PBMDCECB_53021	GT6
PBMDCECB_53067	CBM50
PBMDCECB_53179	GT2
PBMDCECB_53233	GT2
PBMDCECB_53265	GH97
PBMDCECB_53526	GH13_31
PBMDCECB_53616	GT2
PBMDCECB_53676	GH36
PBMDCECB_53766	GT4
PBMDCECB_53772	GH130
PBMDCECB_53776	GT51
PBMDCECB_53856	GT5
PBMDCECB_54432	GH3
PBMDCECB_54435	GH43_7-CBM13
PBMDCECB_54510	CBM48-GH13_11
PBMDCECB_54580	GT4
PBMDCECB_54720	GT2
PBMDCECB_54783	GT2
PBMDCECB_55139	GH57
PBMDCECB_55150	GH13_5
PBMDCECB_55568	GH127
PBMDCECB_55672	GT4
PBMDCECB_55836	GH29
PBMDCECB_55840	GH25
PBMDCECB_55844	GT2
PBMDCECB_56083	GT2
PBMDCECB_56085	GT6
PBMDCECB_56087	GT2
PBMDCECB_56150	GT2
PBMDCECB_56293	GT4
PBMDCECB_56508	GT4
PBMDCECB_56509	GH57
PBMDCECB_56538	GT19
PBMDCECB_56567	GT5
PBMDCECB_56693	GT2
PBMDCECB_56738	GT4
PBMDCECB_56918	CBM48-GH13_11
PBMDCECB_56967	GT2
PBMDCECB_57360	GT2
PBMDCECB_57564	GT9
PBMDCECB_57759	GH23
PBMDCECB_58056	GH36
PBMDCECB_58196	GT2
PBMDCECB_58282	GH36
PBMDCECB_58677	GT4
PBMDCECB_58681	GT4
PBMDCECB_59036	GH2
PBMDCECB_59054	GT4
PBMDCECB_59071	GT2
PBMDCECB_59076	GT2
PBMDCECB_59549	GT2
PBMDCECB_59640	GT2
PBMDCECB_59809	GH104
PBMDCECB_60277	GT51
PBMDCECB_60322	GH3
PBMDCECB_60488	GT4
PBMDCECB_60600	GH20
PBMDCECB_60778	GH149
PBMDCECB_61334	GH5_46
PBMDCECB_61446	GH43_35
PBMDCECB_61874	GH1
PBMDCECB_62136	GT2
PBMDCECB_62408	GH3
PBMDCECB_62600	GT4
PBMDCECB_62702	GH92
PBMDCECB_62910	GH16_25
PBMDCECB_62988	GH23
PBMDCECB_63102	GT5
PBMDCECB_63438	GT2
PBMDCECB_63439	GT2
PBMDCECB_63611	GH29
PBMDCECB_63706	GH43_35
PBMDCECB_63763	CBM48
PBMDCECB_63810	GT2
PBMDCECB_63840	GH13_31
PBMDCECB_64147	GH3
PBMDCECB_64242	CBM4
PBMDCECB_64313	GH13
PBMDCECB_64342	GH23
PBMDCECB_64391	GT28
PBMDCECB_64431	GH1
PBMDCECB_64435	GT2
PBMDCECB_64652	GH95
PBMDCECB_64829	GT4
PBMDCECB_65037	CBM4
PBMDCECB_65086	GT2
PBMDCECB_65169	GT51
PBMDCECB_65236	GH57
PBMDCECB_65274	GH3
PBMDCECB_65493	GT2
PBMDCECB_65755	GH140
PBMDCECB_65775	GH5_21
PBMDCECB_66066	GT4
PBMDCECB_66079	GH43_34-CBM32
PBMDCECB_66109	GH77
PBMDCECB_66233	GT2
PBMDCECB_66553	GH92
PBMDCECB_66559	GT2
PBMDCECB_66681	GT5
PBMDCECB_66740	GT4
PBMDCECB_67093	GH5_46
PBMDCECB_67147	GT3-GT35
PBMDCECB_67182	GH23-CBM50
PBMDCECB_67313	GH51
PBMDCECB_67354	GH1
PBMDCECB_67391	GT4
PBMDCECB_67819	GH77
PBMDCECB_67859	GH9
PBMDCECB_67942	GH13
PBMDCECB_68114	GT4
PBMDCECB_68813	GT4
PBMDCECB_68817	GT4
PBMDCECB_68821	GH9
PBMDCECB_68841	GH29
PBMDCECB_69565	GH57
PBMDCECB_69576	GH43_10
PBMDCECB_69844	GT4
PBMDCECB_70002	GH5_7
PBMDCECB_70174	GH109
PBMDCECB_70451	GT4
PBMDCECB_70935	GH35
PBMDCECB_71098	GH3
PBMDCECB_71191	GH43_2-CBM6
PBMDCECB_71550	GT51
PBMDCECB_71554	GT4
PBMDCECB_71594	GT4
PBMDCECB_71639	GH8
PBMDCECB_71691	CBM48
PBMDCECB_71842	GT4
PBMDCECB_71843	GT4
PBMDCECB_72026	GT4
PBMDCECB_72079	GH42
PBMDCECB_72094	GT2
PBMDCECB_72289	GH2
PBMDCECB_72354	GT11
PBMDCECB_72486	GT4
PBMDCECB_72521	GH57-GT35
PBMDCECB_72522	GT5
PBMDCECB_72576	GH3
PBMDCECB_72766	CBM48
PBMDCECB_73062	GH13
PBMDCECB_73190	GH73-CBM50
PBMDCECB_73276	GT51
PBMDCECB_74190	GT4
PBMDCECB_74595	GH97
PBMDCECB_74596	GH13
PBMDCECB_74611	GT4
PBMDCECB_74648	GH36
PBMDCECB_74990	GH23
PBMDCECB_75048	GT28
PBMDCECB_75594	GH92
PBMDCECB_251869	GH4
PBMDCECB_251874	GH23
PBMDCECB_251876	GH16
PBMDCECB_251945	GH25
PBMDCECB_252049	GT4
PBMDCECB_252057	CBM48
PBMDCECB_252071	GT2
PBMDCECB_252083	GH18
PBMDCECB_252092	GT25
PBMDCECB_252165	GT2
PBMDCECB_252195	GT5
PBMDCECB_252219	GT19
PBMDCECB_252220	CBM4
PBMDCECB_252298	GH35
PBMDCECB_252344	GT28
PBMDCECB_252379	GT2
PBMDCECB_252386	PL11
PBMDCECB_252420	GH2
PBMDCECB_252447	GT4
PBMDCECB_252478	GH123
PBMDCECB_252516	CBM6
PBMDCECB_252556	GT2
PBMDCECB_252581	GT4
PBMDCECB_252620	GH28
PBMDCECB_252635	PL1
PBMDCECB_252711	GT2
PBMDCECB_252749	GH13_9
PBMDCECB_252848	GH95
PBMDCECB_252901	GH154
PBMDCECB_252996	GT2
PBMDCECB_253031	GH13
PBMDCECB_253034	GH23
PBMDCECB_253127	GT4
PBMDCECB_253159	GH29
PBMDCECB_253232	GH2
PBMDCECB_253475	GT2
PBMDCECB_253487	GH23
PBMDCECB_253555	CBM50-CBM50-CBM50-CBM50
PBMDCECB_253568	GT4
PBMDCECB_253618	GT2
PBMDCECB_253818	GT2
PBMDCECB_253863	GT2
PBMDCECB_253929	GH55
PBMDCECB_254137	GH43_35-CBM6
PBMDCECB_254294	GT28
PBMDCECB_254306	GT35
PBMDCECB_254337	GH1
PBMDCECB_254407	GT2
PBMDCECB_254433	GH77
PBMDCECB_254436	CBM35
PBMDCECB_254442	GT8
PBMDCECB_254470	GT11
PBMDCECB_254504	GH23
PBMDCECB_254674	GT4
PBMDCECB_254745	CBM72
PBMDCECB_254796	GH128
PBMDCECB_254838	GT2
PBMDCECB_254893	GT2
PBMDCECB_254916	GT4
PBMDCECB_255054	GH43_29
PBMDCECB_255066	GH73
PBMDCECB_255081	GH130
PBMDCECB_255128	GT2
PBMDCECB_255213	GH23
PBMDCECB_255255	GH67
PBMDCECB_255372	GH29
PBMDCECB_255383	GT2
PBMDCECB_255451	GH43_35
PBMDCECB_255504	GH13_9
PBMDCECB_255583	GH42
PBMDCECB_255609	GH32
PBMDCECB_255635	GH45
PBMDCECB_255636	GH3
PBMDCECB_255745	GT2
PBMDCECB_255780	GH88
PBMDCECB_255816	GT2
PBMDCECB_255856	GH123
PBMDCECB_255924	GT1
PBMDCECB_255988	GT2
PBMDCECB_256016	GT2
PBMDCECB_256060	GH3
PBMDCECB_256109	GT2
PBMDCECB_256187	GH13_9
PBMDCECB_256259	GT2
PBMDCECB_256280	GH43_29-CBM6
PBMDCECB_256340	GH109
PBMDCECB_256405	GT2
PBMDCECB_256470	GT25
PBMDCECB_256509	GH97
PBMDCECB_256515	GT14
PBMDCECB_256516	GT2
PBMDCECB_256609	GH105
PBMDCECB_256666	GH78
PBMDCECB_256704	GT51
PBMDCECB_256708	GT2
PBMDCECB_256753	GH31
PBMDCECB_256891	GH78
PBMDCECB_256996	GH92
PBMDCECB_257095	GH13_14
PBMDCECB_257115	GT2
PBMDCECB_257184	GT3
PBMDCECB_257320	GH1
PBMDCECB_257411	GT19
PBMDCECB_257451	GT4
PBMDCECB_257497	GT2
PBMDCECB_257627	GH16_3
PBMDCECB_257758	GH2
PBMDCECB_257759	GT4
PBMDCECB_257818	GH43_1
PBMDCECB_257887	GT2
PBMDCECB_257975	GH33
PBMDCECB_258230	GT28
PBMDCECB_258238	GT4
PBMDCECB_258256	GT61
PBMDCECB_258300	GT6
PBMDCECB_258503	GT5
PBMDCECB_258507	GT4
PBMDCECB_258663	GH92
PBMDCECB_258672	GH28
PBMDCECB_258762	GH43_10
PBMDCECB_258833	GT2
PBMDCECB_258891	GT4
PBMDCECB_258909	GH20
PBMDCECB_259057	CBM6
PBMDCECB_259059	GT2
PBMDCECB_259106	CBM50-GH23
PBMDCECB_259147	GH13_31
PBMDCECB_259154	GH115
PBMDCECB_259190	GH13_8
PBMDCECB_259311	GH23
PBMDCECB_259338	GH1
PBMDCECB_259376	GH77
PBMDCECB_259420	GH28
PBMDCECB_259444	GH43_34
PBMDCECB_259530	GT2
PBMDCECB_259535	GT83
PBMDCECB_259556	GT2
PBMDCECB_259629	GT28
PBMDCECB_259653	GT2
PBMDCECB_255923	GT1
PBMDCECB_256840	GT2
PBMDCECB_259249	GT2
PBMDCECB_252010	GT2
PBMDCECB_254028	CBM48
PBMDCECB_258411	GT2
PBMDCECB_151220	GT2
PBMDCECB_151241	GH30_3
PBMDCECB_151257	GT4
PBMDCECB_151259	GT2
PBMDCECB_151484	GT2-GT2
PBMDCECB_151618	GH25
PBMDCECB_151716	GH36
PBMDCECB_151724	GT2
PBMDCECB_151782	GH32
PBMDCECB_151883	GH45
PBMDCECB_151892	GH154
PBMDCECB_151941	GH28
PBMDCECB_151953	GH20
PBMDCECB_151954	GH29
PBMDCECB_151957	GH5_4
PBMDCECB_151990	GH163
PBMDCECB_152039	GT51
PBMDCECB_152057	GT4
PBMDCECB_152082	GT4
PBMDCECB_152083	GT4
PBMDCECB_152099	GH43_34
PBMDCECB_152121	GH127
PBMDCECB_152140	GT19
PBMDCECB_152200	PL11
PBMDCECB_152208	GH117
PBMDCECB_152246	GT35
PBMDCECB_152415	GT51
PBMDCECB_152443	GT2
PBMDCECB_152480	GH3
PBMDCECB_152524	GT2
PBMDCECB_152529	GT51
PBMDCECB_152661	CBM50
PBMDCECB_152663	GT51
PBMDCECB_152730	CBM50
PBMDCECB_152738	GH32
PBMDCECB_152904	GH5
PBMDCECB_152955	GH13_39
PBMDCECB_153086	GT4
PBMDCECB_153087	GT2
PBMDCECB_153200	GH2
PBMDCECB_153223	GH10-GH10-CBM72
PBMDCECB_153323	GH2
PBMDCECB_153396	GT8
PBMDCECB_153403	GH76-CBM72
PBMDCECB_153405	GT28
PBMDCECB_153511	GT83
PBMDCECB_153532	GH112
PBMDCECB_153735	GH92
PBMDCECB_153802	GT5
PBMDCECB_153903	GT4
PBMDCECB_154099	GT2
PBMDCECB_154179	GT51
PBMDCECB_154292	GH105
PBMDCECB_154337	GT51
PBMDCECB_154405	GT4
PBMDCECB_154406	GT2
PBMDCECB_154424	GT4
PBMDCECB_154469	GT2
PBMDCECB_154595	GH95
PBMDCECB_154813	GT35
PBMDCECB_154845	GT51
PBMDCECB_154915	GT2
PBMDCECB_154952	GT2
PBMDCECB_155087	GH10
PBMDCECB_155117	GH31
PBMDCECB_155250	GT4
PBMDCECB_155324	GH30_4-DOC
PBMDCECB_155362	GT4
PBMDCECB_155380	GT2
PBMDCECB_155447	CBM50
PBMDCECB_155494	GH18
PBMDCECB_155571	GH1
PBMDCECB_155628	GT28
PBMDCECB_155664	GT4
PBMDCECB_155720	GH29-CBM32
PBMDCECB_155737	GT3
PBMDCECB_155745	GT26
PBMDCECB_155777	GH31
PBMDCECB_155821	GH3
PBMDCECB_155848	GH115
PBMDCECB_155882	GH51-CBM72
PBMDCECB_155908	GH23
PBMDCECB_156103	GH36
PBMDCECB_156107	CBM72
PBMDCECB_156186	GT19
PBMDCECB_156190	GH3
PBMDCECB_156357	GH9
PBMDCECB_156460	GH43_17
PBMDCECB_156522	GH30_2
PBMDCECB_156589	GT4
PBMDCECB_156630	CBM32-DOC
PBMDCECB_156659	GT4
PBMDCECB_156669	GH3
PBMDCECB_156706	GH36
PBMDCECB_156746	PL37
PBMDCECB_156754	GH13_14
PBMDCECB_156794	GT4
PBMDCECB_156933	GT4
PBMDCECB_156942	GT4
PBMDCECB_157005	GT4
PBMDCECB_157012	GH78
PBMDCECB_157033	GT2
PBMDCECB_157073	GH3
PBMDCECB_157081	GH36
PBMDCECB_157084	GH5_13
PBMDCECB_157089	GH13_9
PBMDCECB_157167	CBM48-GH13_9
PBMDCECB_157208	GH29-CBM72
PBMDCECB_157210	GT19
PBMDCECB_157237	GH28
PBMDCECB_157256	GH92
PBMDCECB_157303	GH43_19
PBMDCECB_157305	GT4
PBMDCECB_157322	GH3
PBMDCECB_157358	GH35
PBMDCECB_157359	GT25
PBMDCECB_157628	GT2
PBMDCECB_157668	GH95
PBMDCECB_157736	PL1-CBM72
PBMDCECB_157750	GT3
PBMDCECB_157768	GT4
PBMDCECB_157848	GH154
PBMDCECB_157849	GH43_34
PBMDCECB_157861	GT4
PBMDCECB_158000	GT9
PBMDCECB_158077	GH3
PBMDCECB_158154	GT2
PBMDCECB_158155	GT2
PBMDCECB_158206	GH39
PBMDCECB_158211	GH9-GH3
PBMDCECB_158227	GT35
PBMDCECB_158252	GH36
PBMDCECB_158254	GT2
PBMDCECB_158255	GT2
PBMDCECB_158281	GT2
PBMDCECB_158338	GH77
PBMDCECB_158349	GH133
PBMDCECB_158368	GT51
PBMDCECB_158408	GT4
PBMDCECB_158492	GH3
PBMDCECB_158538	GH127
PBMDCECB_158559	GH95
PBMDCECB_158682	GT4
PBMDCECB_158866	GH18
PBMDCECB_158883	CBM72
PBMDCECB_158913	GH23
PBMDCECB_158936	GT2
PBMDCECB_158961	GH2
PBMDCECB_159068	GH133
PBMDCECB_159176	GT8
PBMDCECB_159179	GH43_7-CBM13
PBMDCECB_159259	GH2
PBMDCECB_159270	GT4
PBMDCECB_159293	GT4
PBMDCECB_159323	GH10
PBMDCECB_159452	GT4
PBMDCECB_159482	CBM35
PBMDCECB_159492	PL1
PBMDCECB_159574	GT4
PBMDCECB_159583	GH5_54
PBMDCECB_159620	GT2
PBMDCECB_159623	GH97
PBMDCECB_159717	GH92
PBMDCECB_159737	GT2
PBMDCECB_159837	GH29
PBMDCECB_160217	CBM48-GH13_8
PBMDCECB_160254	GT28
PBMDCECB_160292	GH20
PBMDCECB_160317	GH13_9
PBMDCECB_160327	GT2
PBMDCECB_160328	GT4
PBMDCECB_160423	GH2
PBMDCECB_160492	GH2
PBMDCECB_160513	GH3
PBMDCECB_160521	GT90
PBMDCECB_160580	GH115
PBMDCECB_160681	CBM4
PBMDCECB_160718	GH13-CBM72
PBMDCECB_160777	GT2
PBMDCECB_160859	CBM48-GH13_9
PBMDCECB_160882	GT51
PBMDCECB_160892	GT2
PBMDCECB_160925	GH9
PBMDCECB_160928	GT2
PBMDCECB_160979	GH78
PBMDCECB_161171	GH141-CBM6
PBMDCECB_161177	GH2
PBMDCECB_161221	GH2
PBMDCECB_161299	GH92
PBMDCECB_161404	GT2
PBMDCECB_161416	GH108
PBMDCECB_161474	GT4
PBMDCECB_161490	GH13_14
PBMDCECB_161535	GT2
PBMDCECB_161566	GT4
PBMDCECB_161570	GH23-CBM50-CBM50-CBM50-CBM50
PBMDCECB_161634	GT2
PBMDCECB_161714	CBM72
PBMDCECB_161930	GH13
PBMDCECB_161931	GH23-CBM50-CBM50-CBM50
PBMDCECB_162043	GH1
PBMDCECB_162055	GT4
PBMDCECB_162062	GH2
PBMDCECB_162068	GH29
PBMDCECB_162121	CBM6
PBMDCECB_162197	GT51
PBMDCECB_162235	GT4
PBMDCECB_162236	GT23
PBMDCECB_162316	GT4
PBMDCECB_162376	GH78
PBMDCECB_162384	GT8
PBMDCECB_162385	GT8
PBMDCECB_162632	GH109
PBMDCECB_162714	GH3
PBMDCECB_162719	DOC
PBMDCECB_162803	GT2
PBMDCECB_162812	GH43_4-CBM72
PBMDCECB_162813	GT51
PBMDCECB_162914	GH28
PBMDCECB_162990	GT35
PBMDCECB_163034	GH92
PBMDCECB_163037	GH13_36
PBMDCECB_163073	GH28
PBMDCECB_163074	GH28
PBMDCECB_163219	GH106
PBMDCECB_163248	GH137
PBMDCECB_163334	GH106
PBMDCECB_163351	GH51
PBMDCECB_163533	GH20
PBMDCECB_163546	GT111
PBMDCECB_163570	GH77
PBMDCECB_163631	GH36
PBMDCECB_163644	GH29
PBMDCECB_163682	GT2
PBMDCECB_163765	GH77
PBMDCECB_163875	CBM48
PBMDCECB_163876	CBM48
PBMDCECB_163887	GT4
PBMDCECB_164020	GH25
PBMDCECB_164037	GH115
PBMDCECB_164057	GH23
PBMDCECB_164058	GT28
PBMDCECB_164153	GT2
PBMDCECB_164154	GT2
PBMDCECB_164180	GH26
PBMDCECB_164183	GH5_13
PBMDCECB_164191	GH1
PBMDCECB_164208	GT4
PBMDCECB_164373	GH73-CBM50
PBMDCECB_164402	GH31
PBMDCECB_164417	GT4-GT4
PBMDCECB_164440	CBM50
PBMDCECB_164568	GH2
PBMDCECB_164620	GH43_35
PBMDCECB_164632	GH89
PBMDCECB_164706	GT2
PBMDCECB_164885	GT2
PBMDCECB_164961	GH3
PBMDCECB_165004	GH3
PBMDCECB_165006	GH18
PBMDCECB_165030	GT2
PBMDCECB_165076	GT2
PBMDCECB_165116	GT4
PBMDCECB_165117	GH57
PBMDCECB_165268	GT2
PBMDCECB_165273	GH78
PBMDCECB_165336	GT4
PBMDCECB_165412	GH29
PBMDCECB_165413	CBM9
PBMDCECB_165434	GT11
PBMDCECB_165435	GT2
PBMDCECB_165603	GH13
PBMDCECB_165606	GH51
PBMDCECB_165656	GT32
PBMDCECB_165657	GT2
PBMDCECB_165741	GH25
PBMDCECB_165816	GT2
PBMDCECB_165817	GT8
PBMDCECB_165869	GT2
PBMDCECB_165870	GT2
PBMDCECB_165871	GT2
PBMDCECB_165908	CBM50
PBMDCECB_165957	GH1
PBMDCECB_165976	GH2
PBMDCECB_165981	GT51
PBMDCECB_165995	GH3
PBMDCECB_166057	GH28
PBMDCECB_166086	GT2
PBMDCECB_166268	GH108
PBMDCECB_166373	GH36
PBMDCECB_166377	GH18
PBMDCECB_166391	PL1
PBMDCECB_166429	GT4
PBMDCECB_166450	GH23
PBMDCECB_166459	GH20
PBMDCECB_166492	GT2
PBMDCECB_166533	CBM48
PBMDCECB_166738	GH36
PBMDCECB_166744	GT5
PBMDCECB_166916	GT2
PBMDCECB_166917	GT2
PBMDCECB_166961	GT2
PBMDCECB_167015	GH3
PBMDCECB_167024	CBM50-CBM50
PBMDCECB_167042	GT4
PBMDCECB_167043	GT4
PBMDCECB_167052	GT19
PBMDCECB_167119	GT9
PBMDCECB_167162	GT2
PBMDCECB_167318	GT4
PBMDCECB_167372	GT30
PBMDCECB_167402	GT4
PBMDCECB_167408	GT2
PBMDCECB_167494	PL1
PBMDCECB_167548	GT2
PBMDCECB_167660	GT2
PBMDCECB_167758	GT4
PBMDCECB_167921	GH25
PBMDCECB_167943	GT4
PBMDCECB_167981	GT2
PBMDCECB_168089	GH13_9
PBMDCECB_168193	GH16_3
PBMDCECB_168224	GT28
PBMDCECB_168364	GT2
PBMDCECB_168385	GT2
PBMDCECB_168389	GT4
PBMDCECB_168425	GH3
PBMDCECB_168443	GT14
PBMDCECB_168474	GH9
PBMDCECB_168539	GH146
PBMDCECB_168541	GT2
PBMDCECB_168542	GT4
PBMDCECB_168556	GT4
PBMDCECB_168567	GH18
PBMDCECB_168583	GT4
PBMDCECB_168669	GH3
PBMDCECB_168675	GT2
PBMDCECB_168716	GT2
PBMDCECB_168812	GH43_18
